iteration,source,type,target
4,org.apache.poi.hssf.record.CFRuleRecord,uses,org.apache.poi.hssf.usermodel.HSSFWorkbook
4,org.apache.poi.hssf.usermodel.HSSFRichTextString,uses,org.apache.poi.hssf.model.Workbook
4,org.apache.poi.hssf.model.Workbook,uses,org.apache.poi.hssf.record.EscherAggregate
4,org.apache.poi.hssf.usermodel.HSSFWorkbook,uses,org.apache.poi.hssf.model.Workbook
4,org.apache.poi.hssf.record.formula.functions.FreeRefFunction,uses,org.apache.poi.ss.formula.OperationEvaluationContext
4,org.apache.poi.hssf.usermodel.HSSFWorkbook,uses,org.apache.poi.ss.formula.FormulaParser
4,org.apache.poi.hssf.record.CFRuleRecord,uses,org.apache.poi.hssf.usermodel.HSSFEvaluationWorkbook
4,org.apache.poi.hssf.record.TextObjectRecord,uses,org.apache.poi.hssf.usermodel.HSSFRichTextString
4,org.apache.poi.hssf.usermodel.HSSFSheet,uses,org.apache.poi.hssf.record.aggregates.RowRecordsAggregate
4,org.apache.poi.hssf.record.EscherAggregate,uses,org.apache.poi.hssf.model.TextboxShape
4,org.apache.poi.hssf.usermodel.HSSFSheet,uses,org.apache.poi.hssf.record.aggregates.PageSettingsBlock
4,org.apache.poi.hssf.usermodel.HSSFWorkbook,uses,org.apache.poi.hssf.model.Sheet
4,org.apache.poi.hssf.record.formula.eval.FunctionEval,uses,org.apache.poi.hssf.record.formula.functions.TextFunction
4,org.apache.poi.hssf.record.EscherAggregate,uses,org.apache.poi.hssf.model.CommentShape
4,org.apache.poi.hssf.usermodel.HSSFWorkbook,uses,org.apache.poi.hssf.record.RecordFactoryInputStream
4,org.apache.poi.hssf.record.formula.eval.FunctionEval,uses,org.apache.poi.hssf.record.formula.functions.NumericFunction
