org.picocontainer.Parameter,uses,org.picocontainer.parameters.ComponentParameter,0,1,0,Fail
org.picocontainer.adapters.AbstractAdapter,uses,org.picocontainer.injectors.ProviderAdapter,0,0,0,Pass
source,type,target,isInstiationFailed,precondFailed,isCompilationFailed,result
org.picocontainer.behaviors.AbstractBehaviorFactory,uses,org.picocontainer.injectors.AdaptingInjection,0,1,0,Fail
org.picocontainer.Emjection,uses,org.picocontainer.containers.TransientPicoContainer,0,1,0,Fail
org.picocontainer.injectors.ConstructorInjector,uses,org.picocontainer.Emjection,0,0,0,Pass
org.picocontainer.DefaultPicoContainer,uses,org.picocontainer.behaviors.AdaptingBehavior,0,1,0,Fail
org.picocontainer.parameters.BasicComponentParameter$1,uses,org.picocontainer.DefaultPicoContainer$LateInstance,0,1,0,Fail
org.picocontainer.Parameter,uses,org.picocontainer.parameters.DefaultConstructorParameter,0,1,0,Fail
org.picocontainer.DefaultPicoContainer,uses,org.picocontainer.behaviors.AbstractBehaviorFactory,0,0,0,Pass
org.picocontainer.containers.TransientPicoContainer,uses,org.picocontainer.behaviors.Caching,0,1,0,Fail
org.picocontainer.Emjection,uses,org.picocontainer.injectors.ConstructorInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.Injectors,0,0,0,Pass
org.picocontainer.behaviors.AdaptingBehavior,uses,org.picocontainer.injectors.AdaptingInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.CompositeInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.MethodInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.Behaviors,0,0,0,Pass
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.AdaptingInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.ImplementationHiding,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.Automating,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.PropertyApplying,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.Locking,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.Synchronizing,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.behaviors.Caching,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.AnnotatedFieldInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.ConstructorInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.injectors.SetterInjection,0,1,0,Fail
org.picocontainer.PicoBuilder,uses,org.picocontainer.containers.TransientPicoContainer,0,1,0,Fail
org.picocontainer.injectors.MethodInjection$MethodInjectionByReflectionMethod,uses,org.picocontainer.behaviors.AbstractBehaviorFactory,0,0,1,Fail
org.picocontainer.injectors.CompositeInjection,uses,org.picocontainer.behaviors.AbstractBehaviorFactory,0,0,0,Pass
org.picocontainer.injectors.ConstructorInjection,uses,org.picocontainer.behaviors.AbstractBehaviorFactory,0,0,0,Pass
org.picocontainer.adapters.AbstractAdapter,uses,org.picocontainer.monitors.AbstractComponentMonitor,0,1,0,Fail
