com.itextpdf.text.error_messages.MessageLocalization,uses,com.itextpdf.text.pdf.BaseFont,0,0,0,Pass
source,type,target,isInstiationFailed,precondFailed,isCompilationFailed,result
com.itextpdf.text.BaseColor,uses,com.itextpdf.text.error_messages.MessageLocalization,0,0,1,Fail
com.itextpdf.text.pdf.PdfWriter,uses,com.itextpdf.text.Image,0,1,0,Fail
com.itextpdf.text.pdf.PdfWriter,uses,com.itextpdf.text.pdf.collection.PdfCollection,0,1,0,Fail
com.itextpdf.text.pdf.PdfWriter,uses,com.itextpdf.text.pdf.internal.PdfXConformanceImp,0,1,0,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.codec.PngImage,0,0,1,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.codec.TiffImage,0,0,1,Fail
com.itextpdf.text.pdf.PdfDocument,uses,com.itextpdf.text.pdf.internal.PdfAnnotationsImp,0,1,0,Fail
com.itextpdf.text.pdf.PdfFileSpecification,uses,com.itextpdf.text.pdf.collection.PdfCollectionItem,0,1,0,Fail
com.itextpdf.text.Chunk,uses,com.itextpdf.text.pdf.PdfAction,0,1,0,Fail
com.itextpdf.text.Document,uses,com.itextpdf.text.error_messages.MessageLocalization,0,0,1,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.codec.GifImage,0,1,0,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.codec.BmpImage,0,0,1,Fail
com.itextpdf.text.pdf.PdfWriter,uses,com.itextpdf.text.pdf.internal.PdfVersionImp,0,1,0,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.PdfWriter,0,1,0,Fail
com.itextpdf.text.Image,uses,com.itextpdf.text.pdf.PdfContentByte,0,1,0,Fail
com.itextpdf.text.pdf.PdfReader,uses,com.itextpdf.text.pdf.internal.PdfViewerPreferencesImp,0,1,0,Fail
com.itextpdf.text.ImgWMF,uses,com.itextpdf.text.pdf.codec.wmf.MetaDo,0,1,0,Fail
com.itextpdf.text.pdf.PdfWriter,uses,com.itextpdf.text.ImgWMF,0,1,0,Fail
