iteration,source,type,target
2,net.sourceforge.jsxe.dom.XMLDocument,uses,net.sourceforge.jsxe.jsXe
2,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.DocumentBuffer
2,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.ErrorListDialog
2,net.sourceforge.jsxe.action.ToolsOptionsAction,uses,net.sourceforge.jsxe.gui.GlobalOptionsDialog
2,net.sourceforge.jsxe.action.ActivityLogAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.ToolsOptionsAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.DocumentView
2,net.sourceforge.jsxe.action.FileSaveAsAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileSaveAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileReloadAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.ValidationErrorsAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.ViewPlugin,uses,net.sourceforge.jsxe.gui.DocumentView
2,net.sourceforge.jsxe.CatalogManager,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.OpenRecentFileAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileCloseAllAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileExitAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileNewAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileOpenAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.ToolsPluginManagerAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.action.FileCloseAction,uses,net.sourceforge.jsxe.gui.TabbedView
2,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.JARClassLoader
2,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.ActionPlugin
2,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.ViewPlugin
3,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.DocumentBuffer,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.ValidationErrorsAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.ToolsOptionsAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.ToolsPluginManagerAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.ActivityLogAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileReloadAction
3,net.sourceforge.jsxe.gui.DocumentView,uses,net.sourceforge.jsxe.DocumentBuffer
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileCloseAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileOpenAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileSaveAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileExitAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileCloseAllAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileSaveAsAction
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.FileNewAction
3,net.sourceforge.jsxe.gui.EnhancedDialog,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.action.OpenRecentFileAction
3,net.sourceforge.jsxe.action.ToolsOptionsAction,uses,net.sourceforge.jsxe.gui.GlobalOptionsDialog
3,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.DirtyFilesDialog
3,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.ErrorListDialog
3,net.sourceforge.jsxe.action.ActivityLogAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.ToolsPluginManagerAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.ToolsPluginManagerAction,uses,net.sourceforge.jsxe.gui.PluginManagerDialog
3,net.sourceforge.jsxe.jsXe,uses,net.sourceforge.jsxe.gui.DocumentView
3,net.sourceforge.jsxe.dom.completion.CompletionInfo,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.ViewPlugin,uses,net.sourceforge.jsxe.gui.DocumentView
3,net.sourceforge.jsxe.CatalogManager,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.gui.TabbedView,uses,net.sourceforge.jsxe.jsXe
3,net.sourceforge.jsxe.action.FileSaveAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileSaveAsAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileReloadAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.OpenRecentFileAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.ToolsOptionsAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileCloseAllAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileExitAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileNewAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileOpenAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.FileCloseAction,uses,net.sourceforge.jsxe.gui.TabbedView
3,net.sourceforge.jsxe.action.ValidationErrorsAction,uses,net.sourceforge.jsxe.gui.TabbedView
